
Processing AnaSinJ.C(1,2)...
Warning in <TH1D::Sumw2>: Sum of squares of weights structure already created
Warning in <TH1D::Sumw2>: Sum of squares of weights structure already created
Warning in <TH1D::Sumw2>: Sum of squares of weights structure already created
Warning in <TH1D::Sumw2>: Sum of squares of weights structure already created
Number of particle: 324619199
 TH1.Print Name  = Omega_PC_0.954.70, Entries= 14, Total sum= 0.000331118
 TH1.Print Name  = Omega_dJP_0.954.70, Entries= 37, Total sum= 0.000875098
 TH1.Print Name  = Omega_In_4.709.50, Entries= 6306, Total sum= 0.00129447
 TH1.Print Name  = Omega_JC_4.709.50, Entries= 13, Total sum= 0.000399791
 TH1.Print Name  = Omega_PC_4.709.50, Entries= 7, Total sum= 0.000215272
 TH1.Print Name  = Omega_dJP_4.709.50, Entries= 13, Total sum= 0.000399791
 TH1.Print Name  = Omega_In_9.5014.00, Entries= 4473, Total sum= 0.000894769
 TH1.Print Name  = Omega_JC_9.5014.00, Entries= 6, Total sum= 0.0002781
 TH1.Print Name  = Omega_PC_9.5014.00, Entries= 2, Total sum= 9.26999e-05
 TH1.Print Name  = Omega_dJP_9.5014.00, Entries= 6, Total sum= 0.0002781
 TH1.Print Name  = Omega_In_14.0019.00, Entries= 3168, Total sum= 0.000613315
 TH1.Print Name  = Omega_JC_14.0019.00, Entries= 3, Total sum= 0.000197329
 TH1.Print Name  = Omega_PC_14.0019.00, Entries= 1, Total sum= 6.57765e-05
 TH1.Print Name  = Omega_dJP_14.0019.00, Entries= 3, Total sum= 0.000197329
 TH1.Print Name  = Omega_In_19.0028.00, Entries= 4068, Total sum= 0.000412224
 TH1.Print Name  = Omega_JC_19.0028.00, Entries= 4, Total sum= 0.000234398
 TH1.Print Name  = Omega_PC_19.0028.00, Entries= 2, Total sum= 0.000117199
 TH1.Print Name  = Omega_dJP_19.0028.00, Entries= 4, Total sum= 0.000234398
 TH1.Print Name  = Omega_In_28.0038.00, Entries= 2228, Total sum= 0.000203321
 TH1.Print Name  = Omega_JC_28.0038.00, Entries= 4, Total sum= 0.000429969
 TH1.Print Name  = Omega_PC_28.0038.00, Entries= 0, Total sum= 0
 TH1.Print Name  = Omega_dJP_28.0038.00, Entries= 4, Total sum= 0.000429969
 TH1.Print Name  = Omega_In_38.0048.00, Entries= 1247, Total sum= 0.000109598
 TH1.Print Name  = Omega_JC_38.0048.00, Entries= 1, Total sum= 0.000200682
 TH1.Print Name  = Omega_PC_38.0048.00, Entries= 0, Total sum= 0
 TH1.Print Name  = Omega_dJP_38.0048.00, Entries= 1, Total sum= 0.000200682
 TH1.Print Name  = Omega_In_48.0068.00, Entries= 1362, Total sum= 6.55542e-05
 TH1.Print Name  = Omega_JC_48.0068.00, Entries= 0, Total sum= 0
 TH1.Print Name  = Omega_PC_48.0068.00, Entries= 0, Total sum= 0
 TH1.Print Name  = Omega_dJP_48.0068.00, Entries= 0, Total sum= 0
 TH1.Print Name  = Omega_In_68.00100.00, Entries= 115, Total sum= 3.20735e-06
 TH1.Print Name  = Omega_JC_68.00100.00, Entries= 0, Total sum= 0
 TH1.Print Name  = Omega_PC_68.00100.00, Entries= 0, Total sum= 0
 TH1.Print Name  = Omega_dJP_68.00100.00, Entries= 0, Total sum= 0
Collection name='TList', class='TList', size=62
 TH1.Print Name  = Integral_Phi_In, Entries= 1653921, Total sum= 0.349027
 TH1.Print Name  = Integral_Phi_JC, Entries= 1841, Total sum= 0.0958188
 TH1.Print Name  = Integral_Phi_PC, Entries= 1508, Total sum= 0.0672983
 TH1.Print Name  = integral_Phi_In, Entries= 1791426, Total sum= 0.10043
 TH1.Print Name  = integral_Phi_JC, Entries= 1962, Total sum= 0.0349605
 TH1.Print Name  = integral_Phi_PC, Entries= 1601, Total sum= 0.0215714
 TH1.Print Name  = Phi_In, Entries= 1843060, Total sum= 0.01843
 TH1.Print Name  = Phi_JC, Entries= 1991, Total sum= 0.012971
 TH1.Print Name  = Phi_dJP, Entries= 1991, Total sum= 0.0130234
 TH1.Print Name  = Phi_PC, Entries= 1621, Total sum= 0.0106032
 TH1.Print Name  = Phi_In_010, Entries= 715806, Total sum= 0.0698911
 TH1.Print Name  = Phi_JC_010, Entries= 1310, Total sum= 0.0137657
 TH1.Print Name  = Phi_PC_010, Entries= 1253, Total sum= 0.0132273
 TH1.Print Name  = Phi_dJP_010, Entries= 1310, Total sum= 0.0138291
 TH1.Print Name  = Phi_In_1040, Entries= 829086, Total sum= 0.0264786
 TH1.Print Name  = Phi_JC_1040, Entries= 588, Total sum= 0.0106369
 TH1.Print Name  = Phi_PC_1040, Entries= 334, Total sum= 0.00605237
 TH1.Print Name  = Phi_dJP_1040, Entries= 588, Total sum= 0.0106551
 TH1.Print Name  = Phi_In_40100, Entries= 246534, Total sum= 0.00405725
 TH1.Print Name  = Phi_JC_40100, Entries= 64, Total sum= 0.0103127
 TH1.Print Name  = Phi_PC_40100, Entries= 14, Total sum= 0.0022917
 TH1.Print Name  = Phi_dJP_40100, Entries= 64, Total sum= 0.0104763
 TH1.Print Name  = Phi_In_0.000.95, Entries= 96491, Total sum= 0.0968186
 TH1.Print Name  = Phi_JC_0.000.95, Entries= 262, Total sum= 0.0137138
 TH1.Print Name  = Phi_PC_0.000.95, Entries= 341, Total sum= 0.0179862
 TH1.Print Name  = Phi_dJP_0.000.95, Entries= 262, Total sum= 0.0138193
 TH1.Print Name  = Phi_In_0.954.70, Entries= 282794, Total sum= 0.0740402
 TH1.Print Name  = Phi_JC_0.954.70, Entries= 574, Total sum= 0.0135285
 TH1.Print Name  = Phi_PC_0.954.70, Entries= 527, Total sum= 0.0124642
 TH1.Print Name  = Phi_dJP_0.954.70, Entries= 574, Total sum= 0.0135758
 TH1.Print Name  = Phi_In_4.709.50, Entries= 261463, Total sum= 0.05367
 TH1.Print Name  = Phi_JC_4.709.50, Entries= 377, Total sum= 0.0115324
 TH1.Print Name  = Phi_PC_4.709.50, Entries= 282, Total sum= 0.00867239
 TH1.Print Name  = Phi_dJP_4.709.50, Entries= 377, Total sum= 0.0115939
 TH1.Print Name  = Phi_In_9.5014.00, Entries= 198178, Total sum= 0.0396423
 TH1.Print Name  = Phi_JC_9.5014.00, Entries= 202, Total sum= 0.00936269
 TH1.Print Name  = Phi_PC_9.5014.00, Entries= 159, Total sum= 0.00736964
 TH1.Print Name  = Phi_dJP_9.5014.00, Entries= 202, Total sum= 0.00936269
 TH1.Print Name  = Phi_In_14.0019.00, Entries= 154132, Total sum= 0.0298389
 TH1.Print Name  = Phi_JC_14.0019.00, Entries= 136, Total sum= 0.00887983
 TH1.Print Name  = Phi_PC_14.0019.00, Entries= 79, Total sum= 0.00519634
 TH1.Print Name  = Phi_dJP_14.0019.00, Entries= 136, Total sum= 0.0089456
 TH1.Print Name  = Phi_In_19.0028.00, Entries= 234612, Total sum= 0.0237735
 TH1.Print Name  = Phi_JC_19.0028.00, Entries= 140, Total sum= 0.00820393
 TH1.Print Name  = Phi_PC_19.0028.00, Entries= 77, Total sum= 0.00451216
 TH1.Print Name  = Phi_dJP_19.0028.00, Entries= 140, Total sum= 0.00820393
 TH1.Print Name  = Phi_In_28.0038.00, Entries= 159328, Total sum= 0.0145395
 TH1.Print Name  = Phi_JC_28.0038.00, Entries= 74, Total sum= 0.00795442
 TH1.Print Name  = Phi_PC_28.0038.00, Entries= 25, Total sum= 0.00268731
 TH1.Print Name  = Phi_dJP_28.0038.00, Entries= 74, Total sum= 0.00795442
 TH1.Print Name  = Phi_In_38.0048.00, Entries= 105264, Total sum= 0.00925143
 TH1.Print Name  = Phi_JC_38.0048.00, Entries= 42, Total sum= 0.00842866
 TH1.Print Name  = Phi_PC_38.0048.00, Entries= 11, Total sum= 0.00220751
 TH1.Print Name  = Phi_dJP_38.0048.00, Entries= 42, Total sum= 0.00842866
 TH1.Print Name  = Phi_In_48.0068.00, Entries= 144999, Total sum= 0.00697883
 TH1.Print Name  = Phi_JC_48.0068.00, Entries= 33, Total sum= 0.0091638
 TH1.Print Name  = Phi_PC_48.0068.00, Entries= 6, Total sum= 0.00171821
 TH1.Print Name  = Phi_dJP_48.0068.00, Entries= 33, Total sum= 0.00945017
 TH1.Print Name  = Phi_In_68.00100.00, Entries= 16660, Total sum= 0.000464648
 TH1.Print Name  = Phi_JC_68.00100.00, Entries= 1, Total sum= 0.0044843
 TH1.Print Name  = Phi_PC_68.00100.00, Entries= 1, Total sum= 0.0044843
 TH1.Print Name  = Phi_dJP_68.00100.00, Entries= 1, Total sum= 0.0044843
Collection name='TList', class='TList', size=62
 TH1.Print Name  = Integral_Pion_In, Entries= 225313158, Total sum= 43.6428
 TH1.Print Name  = Integral_Pion_JC, Entries= 303789, Total sum= 16.3942
 TH1.Print Name  = Integral_Pion_PC, Entries= 193692, Total sum= 8.53585
 TH1.Print Name  = integral_Pion_In, Entries= 244855134, Total sum= 12.7593
 TH1.Print Name  = integral_Pion_JC, Entries= 323937, Total sum= 5.68985
 TH1.Print Name  = integral_Pion_PC, Entries= 204811, Total sum= 2.90804
 TH1.Print Name  = Pion_In, Entries= 252368855, Total sum= 2.52366
 TH1.Print Name  = Pion_JC, Entries= 330426, Total sum= 2.16044
 TH1.Print Name  = Pion_dJP, Entries= 330426, Total sum= 2.16136
 TH1.Print Name  = Pion_PC, Entries= 208118, Total sum= 1.36132
 TH1.Print Name  = Pion_In_010, Entries= 85198165, Total sum= 8.31898
 TH1.Print Name  = Pion_JC_010, Entries= 209432, Total sum= 2.21013
 TH1.Print Name  = Pion_PC_010, Entries= 153943, Total sum= 1.62511
 TH1.Print Name  = Pion_dJP_010, Entries= 209432, Total sum= 2.21088
 TH1.Print Name  = Pion_In_1040, Entries= 117104091, Total sum= 3.74004
 TH1.Print Name  = Pion_JC_1040, Entries= 104860, Total sum= 1.89907
 TH1.Print Name  = Pion_PC_1040, Entries= 48387, Total sum= 0.876814
 TH1.Print Name  = Pion_dJP_1040, Entries= 104860, Total sum= 1.90015
 TH1.Print Name  = Pion_In_40100, Entries= 42552878, Total sum= 0.700308
 TH1.Print Name  = Pion_JC_40100, Entries= 9645, Total sum= 1.57751
 TH1.Print Name  = Pion_PC_40100, Entries= 2481, Total sum= 0.406122
 TH1.Print Name  = Pion_dJP_40100, Entries= 9645, Total sum= 1.57882
 TH1.Print Name  = Pion_In_0.000.95, Entries= 10896008, Total sum= 10.9332
 TH1.Print Name  = Pion_JC_0.000.95, Entries= 42915, Total sum= 2.26299
 TH1.Print Name  = Pion_PC_0.000.95, Entries= 36798, Total sum= 1.94093
 TH1.Print Name  = Pion_dJP_0.000.95, Entries= 42915, Total sum= 2.26357
 TH1.Print Name  = Pion_In_0.954.70, Entries= 33047293, Total sum= 8.6526
 TH1.Print Name  = Pion_JC_0.954.70, Entries= 87929, Total sum= 2.07876
 TH1.Print Name  = Pion_PC_0.954.70, Entries= 65920, Total sum= 1.55909
 TH1.Print Name  = Pion_dJP_0.954.70, Entries= 87929, Total sum= 2.07963
 TH1.Print Name  = Pion_In_4.709.50, Entries= 32058410, Total sum= 6.58081
 TH1.Print Name  = Pion_JC_4.709.50, Entries= 60605, Total sum= 1.86318
 TH1.Print Name  = Pion_PC_4.709.50, Entries= 39569, Total sum= 1.21687
 TH1.Print Name  = Pion_dJP_4.709.50, Entries= 60605, Total sum= 1.86379
 TH1.Print Name  = Pion_In_9.5014.00, Entries= 25310045, Total sum= 5.06296
 TH1.Print Name  = Pion_JC_9.5014.00, Entries= 36150, Total sum= 1.67499
 TH1.Print Name  = Pion_PC_9.5014.00, Entries= 20357, Total sum= 0.943546
 TH1.Print Name  = Pion_dJP_9.5014.00, Entries= 36150, Total sum= 1.67555
 TH1.Print Name  = Pion_In_14.0019.00, Entries= 20522518, Total sum= 3.97309
 TH1.Print Name  = Pion_JC_14.0019.00, Entries= 23271, Total sum= 1.52976
 TH1.Print Name  = Pion_PC_14.0019.00, Entries= 11381, Total sum= 0.748602
 TH1.Print Name  = Pion_dJP_14.0019.00, Entries= 23271, Total sum= 1.53068
 TH1.Print Name  = Pion_In_19.0028.00, Entries= 33303061, Total sum= 3.37471
 TH1.Print Name  = Pion_JC_19.0028.00, Entries= 27528, Total sum= 1.61242
 TH1.Print Name  = Pion_PC_19.0028.00, Entries= 11725, Total sum= 0.687079
 TH1.Print Name  = Pion_dJP_19.0028.00, Entries= 27528, Total sum= 1.61313
 TH1.Print Name  = Pion_In_28.0038.00, Entries= 24692569, Total sum= 2.25338
 TH1.Print Name  = Pion_JC_28.0038.00, Entries= 13692, Total sum= 1.4706
 TH1.Print Name  = Pion_PC_28.0038.00, Entries= 4784, Total sum= 0.514243
 TH1.Print Name  = Pion_dJP_28.0038.00, Entries= 13692, Total sum= 1.47178
 TH1.Print Name  = Pion_In_38.0048.00, Entries= 17276790, Total sum= 1.51845
 TH1.Print Name  = Pion_JC_38.0048.00, Entries= 6368, Total sum= 1.27654
 TH1.Print Name  = Pion_PC_38.0048.00, Entries= 1909, Total sum= 0.383103
 TH1.Print Name  = Pion_dJP_38.0048.00, Entries= 6368, Total sum= 1.27795
 TH1.Print Name  = Pion_In_48.0068.00, Entries= 25041527, Total sum= 1.20527
 TH1.Print Name  = Pion_JC_48.0068.00, Entries= 5071, Total sum= 1.45074
 TH1.Print Name  = Pion_PC_48.0068.00, Entries= 1205, Total sum= 0.345074
 TH1.Print Name  = Pion_dJP_48.0068.00, Entries= 5071, Total sum= 1.45218
 TH1.Print Name  = Pion_In_68.00100.00, Entries= 3164937, Total sum= 0.0882701
 TH1.Print Name  = Pion_JC_68.00100.00, Entries= 260, Total sum= 1.16592
 TH1.Print Name  = Pion_PC_68.00100.00, Entries= 44, Total sum= 0.197309
 TH1.Print Name  = Pion_dJP_68.00100.00, Entries= 260, Total sum= 1.16592
Collection name='TList', class='TList', size=62
 TH1.Print Name  = Integral_Kion_In, Entries= 17795934, Total sum= 3.58674
 TH1.Print Name  = Integral_Kion_JC, Entries= 39306, Total sum= 2.15389
 TH1.Print Name  = Integral_Kion_PC, Entries= 15629, Total sum= 0.666973
 TH1.Print Name  = integral_Kion_In, Entries= 19309575, Total sum= 1.04076
 TH1.Print Name  = integral_Kion_JC, Entries= 41946, Total sum= 0.753611
 TH1.Print Name  = integral_Kion_PC, Entries= 16512, Total sum= 0.229346
 TH1.Print Name  = Kion_In, Entries= 19885242, Total sum= 0.198849
 TH1.Print Name  = Kion_JC, Entries= 42817, Total sum= 0.279724
 TH1.Print Name  = Kion_dJP, Entries= 42817, Total sum= 0.280071
 TH1.Print Name  = Kion_PC, Entries= 16767, Total sum= 0.109668
 TH1.Print Name  = Kion_In_010, Entries= 7170065, Total sum= 0.7001
 TH1.Print Name  = Kion_JC_010, Entries= 26549, Total sum= 0.279949
 TH1.Print Name  = Kion_PC_010, Entries= 12681, Total sum= 0.133857
 TH1.Print Name  = Kion_dJP_010, Entries= 26549, Total sum= 0.280266
 TH1.Print Name  = Kion_In_1040, Entries= 9100082, Total sum= 0.290635
 TH1.Print Name  = Kion_JC_1040, Entries= 14062, Total sum= 0.254453
 TH1.Print Name  = Kion_PC_1040, Entries= 3652, Total sum= 0.0661774
 TH1.Print Name  = Kion_dJP_1040, Entries= 14062, Total sum= 0.254816
 TH1.Print Name  = Kion_In_40100, Entries= 3039428, Total sum= 0.0500209
 TH1.Print Name  = Kion_JC_40100, Entries= 1335, Total sum= 0.218203
 TH1.Print Name  = Kion_PC_40100, Entries= 179, Total sum= 0.029301
 TH1.Print Name  = Kion_dJP_40100, Entries= 1335, Total sum= 0.21853
 TH1.Print Name  = Kion_In_0.000.95, Entries= 940710, Total sum= 0.943912
 TH1.Print Name  = Kion_JC_0.000.95, Entries= 5478, Total sum= 0.288728
 TH1.Print Name  = Kion_PC_0.000.95, Entries= 3050, Total sum= 0.160873
 TH1.Print Name  = Kion_dJP_0.000.95, Entries= 5478, Total sum= 0.288939
 TH1.Print Name  = Kion_In_0.954.70, Entries= 2803302, Total sum= 0.733969
 TH1.Print Name  = Kion_JC_0.954.70, Entries= 11112, Total sum= 0.262482
 TH1.Print Name  = Kion_PC_0.954.70, Entries= 5484, Total sum= 0.12968
 TH1.Print Name  = Kion_dJP_0.954.70, Entries= 11112, Total sum= 0.262813
 TH1.Print Name  = Kion_In_4.709.50, Entries= 2663504, Total sum= 0.546749
 TH1.Print Name  = Kion_JC_4.709.50, Entries= 7709, Total sum= 0.236799
 TH1.Print Name  = Kion_PC_4.709.50, Entries= 3249, Total sum= 0.099917
 TH1.Print Name  = Kion_dJP_4.709.50, Entries= 7709, Total sum= 0.237076
 TH1.Print Name  = Kion_In_9.5014.00, Entries= 2062973, Total sum= 0.41267
 TH1.Print Name  = Kion_JC_9.5014.00, Entries= 4760, Total sum= 0.220394
 TH1.Print Name  = Kion_PC_9.5014.00, Entries= 1587, Total sum= 0.0735574
 TH1.Print Name  = Kion_dJP_9.5014.00, Entries= 4760, Total sum= 0.220626
 TH1.Print Name  = Kion_In_14.0019.00, Entries= 1636675, Total sum= 0.316854
 TH1.Print Name  = Kion_JC_14.0019.00, Entries= 3104, Total sum= 0.203973
 TH1.Print Name  = Kion_PC_14.0019.00, Entries= 871, Total sum= 0.0572913
 TH1.Print Name  = Kion_dJP_14.0019.00, Entries= 3104, Total sum= 0.20417
 TH1.Print Name  = Kion_In_19.0028.00, Entries= 2582357, Total sum= 0.261677
 TH1.Print Name  = Kion_JC_19.0028.00, Entries= 3688, Total sum= 0.215763
 TH1.Print Name  = Kion_PC_19.0028.00, Entries= 848, Total sum= 0.0496924
 TH1.Print Name  = Kion_dJP_19.0028.00, Entries= 3688, Total sum= 0.216115
 TH1.Print Name  = Kion_In_28.0038.00, Entries= 1845603, Total sum= 0.168424
 TH1.Print Name  = Kion_JC_28.0038.00, Entries= 1843, Total sum= 0.197678
 TH1.Print Name  = Kion_PC_28.0038.00, Entries= 309, Total sum= 0.0332151
 TH1.Print Name  = Kion_dJP_28.0038.00, Entries= 1843, Total sum= 0.198108
 TH1.Print Name  = Kion_In_38.0048.00, Entries= 1256881, Total sum= 0.110467
 TH1.Print Name  = Kion_JC_38.0048.00, Entries= 865, Total sum= 0.17359
 TH1.Print Name  = Kion_PC_38.0048.00, Entries= 138, Total sum= 0.0276942
 TH1.Print Name  = Kion_dJP_38.0048.00, Entries= 865, Total sum= 0.17359
 TH1.Print Name  = Kion_In_48.0068.00, Entries= 1783727, Total sum= 0.0858521
 TH1.Print Name  = Kion_JC_48.0068.00, Entries= 714, Total sum= 0.204181
 TH1.Print Name  = Kion_PC_48.0068.00, Entries= 91, Total sum= 0.0260596
 TH1.Print Name  = Kion_dJP_48.0068.00, Entries= 714, Total sum= 0.204467
 TH1.Print Name  = Kion_In_68.00100.00, Entries= 220202, Total sum= 0.00614144
 TH1.Print Name  = Kion_JC_68.00100.00, Entries= 33, Total sum= 0.147982
 TH1.Print Name  = Kion_PC_68.00100.00, Entries= 2, Total sum= 0.00896861
 TH1.Print Name  = Kion_dJP_68.00100.00, Entries= 33, Total sum= 0.147982
Collection name='TList', class='TList', size=62
 TH1.Print Name  = Integral_Proton_In, Entries= 13281041, Total sum= 2.85241
 TH1.Print Name  = Integral_Proton_JC, Entries= 35916, Total sum= 1.88821
 TH1.Print Name  = Integral_Proton_PC, Entries= 12412, Total sum= 0.535335
 TH1.Print Name  = integral_Proton_In, Entries= 14376962, Total sum= 0.817145
 TH1.Print Name  = integral_Proton_JC, Entries= 38163, Total sum= 0.654727
 TH1.Print Name  = integral_Proton_PC, Entries= 13130, Total sum= 0.178453
 TH1.Print Name  = Proton_In, Entries= 14785261, Total sum= 0.147851
 TH1.Print Name  = Proton_JC, Entries= 38918, Total sum= 0.254417
 TH1.Print Name  = Proton_dJP, Entries= 38918, Total sum= 0.254567
 TH1.Print Name  = Proton_PC, Entries= 13339, Total sum= 0.087252
 TH1.Print Name  = Proton_In_010, Entries= 5914430, Total sum= 0.5775
 TH1.Print Name  = Proton_JC_010, Entries= 25440, Total sum= 0.268421
 TH1.Print Name  = Proton_PC_010, Entries= 10345, Total sum= 0.109207
 TH1.Print Name  = Proton_dJP_010, Entries= 25440, Total sum= 0.268558
 TH1.Print Name  = Proton_In_1040, Entries= 6483822, Total sum= 0.207078
 TH1.Print Name  = Proton_JC_1040, Entries= 11654, Total sum= 0.211017
 TH1.Print Name  = Proton_PC_1040, Entries= 2656, Total sum= 0.048129
 TH1.Print Name  = Proton_dJP_1040, Entries= 11654, Total sum= 0.211181
 TH1.Print Name  = Proton_In_40100, Entries= 1978710, Total sum= 0.0325643
 TH1.Print Name  = Proton_JC_40100, Entries= 1069, Total sum= 0.174824
 TH1.Print Name  = Proton_PC_40100, Entries= 129, Total sum= 0.0211164
 TH1.Print Name  = Proton_dJP_40100, Entries= 1069, Total sum= 0.174988
 TH1.Print Name  = Proton_In_0.000.95, Entries= 815056, Total sum= 0.817832
 TH1.Print Name  = Proton_JC_0.000.95, Entries= 5272, Total sum= 0.277916
 TH1.Print Name  = Proton_PC_0.000.95, Entries= 2628, Total sum= 0.138615
 TH1.Print Name  = Proton_dJP_0.000.95, Entries= 5272, Total sum= 0.278074
 TH1.Print Name  = Proton_In_0.954.70, Entries= 2350266, Total sum= 0.615357
 TH1.Print Name  = Proton_JC_0.954.70, Entries= 10773, Total sum= 0.254701
 TH1.Print Name  = Proton_PC_0.954.70, Entries= 4558, Total sum= 0.107803
 TH1.Print Name  = Proton_dJP_0.954.70, Entries= 10773, Total sum= 0.254795
 TH1.Print Name  = Proton_In_4.709.50, Entries= 2138920, Total sum= 0.439068
 TH1.Print Name  = Proton_JC_4.709.50, Entries= 7284, Total sum= 0.223883
 TH1.Print Name  = Proton_PC_4.709.50, Entries= 2404, Total sum= 0.0739306
 TH1.Print Name  = Proton_dJP_4.709.50, Entries= 7284, Total sum= 0.224006
 TH1.Print Name  = Proton_In_9.5014.00, Entries= 1582169, Total sum= 0.316493
 TH1.Print Name  = Proton_JC_9.5014.00, Entries= 4137, Total sum= 0.191611
 TH1.Print Name  = Proton_PC_9.5014.00, Entries= 1173, Total sum= 0.0543685
 TH1.Print Name  = Proton_dJP_9.5014.00, Entries= 4137, Total sum= 0.19175
 TH1.Print Name  = Proton_In_14.0019.00, Entries= 1206082, Total sum= 0.233493
 TH1.Print Name  = Proton_JC_14.0019.00, Entries= 2636, Total sum= 0.173255
 TH1.Print Name  = Proton_PC_14.0019.00, Entries= 661, Total sum= 0.0434783
 TH1.Print Name  = Proton_dJP_14.0019.00, Entries= 2636, Total sum= 0.173387
 TH1.Print Name  = Proton_In_19.0028.00, Entries= 1813953, Total sum= 0.183813
 TH1.Print Name  = Proton_JC_19.0028.00, Entries= 3086, Total sum= 0.180604
 TH1.Print Name  = Proton_PC_19.0028.00, Entries= 600, Total sum= 0.0351597
 TH1.Print Name  = Proton_dJP_19.0028.00, Entries= 3086, Total sum= 0.180838
 TH1.Print Name  = Proton_In_28.0038.00, Entries= 1245415, Total sum= 0.113653
 TH1.Print Name  = Proton_JC_28.0038.00, Entries= 1433, Total sum= 0.154036
 TH1.Print Name  = Proton_PC_28.0038.00, Entries= 239, Total sum= 0.0256906
 TH1.Print Name  = Proton_dJP_28.0038.00, Entries= 1433, Total sum= 0.154036
 TH1.Print Name  = Proton_In_38.0048.00, Entries= 831208, Total sum= 0.0730544
 TH1.Print Name  = Proton_JC_38.0048.00, Entries= 715, Total sum= 0.143287
 TH1.Print Name  = Proton_PC_38.0048.00, Entries= 86, Total sum= 0.0172587
 TH1.Print Name  = Proton_dJP_38.0048.00, Entries= 715, Total sum= 0.143488
 TH1.Print Name  = Proton_In_48.0068.00, Entries= 1157743, Total sum= 0.0557231
 TH1.Print Name  = Proton_JC_48.0068.00, Entries= 551, Total sum= 0.157789
 TH1.Print Name  = Proton_PC_48.0068.00, Entries= 58, Total sum= 0.0166094
 TH1.Print Name  = Proton_dJP_48.0068.00, Entries= 551, Total sum= 0.157789
 TH1.Print Name  = Proton_In_68.00100.00, Entries= 140229, Total sum= 0.00391099
 TH1.Print Name  = Proton_JC_68.00100.00, Entries= 29, Total sum= 0.130045
 TH1.Print Name  = Proton_PC_68.00100.00, Entries= 5, Total sum= 0.0224215
 TH1.Print Name  = Proton_dJP_68.00100.00, Entries= 29, Total sum= 0.130045
Collection name='TList', class='TList', size=62
 TH1.Print Name  = Integral_Kstar_In, Entries= 6304555, Total sum= 1.28433
 TH1.Print Name  = Integral_Kstar_JC, Entries= 7343, Total sum= 0.391525
 TH1.Print Name  = Integral_Kstar_PC, Entries= 5543, Total sum= 0.235939
 TH1.Print Name  = integral_Kstar_In, Entries= 6838829, Total sum= 0.371851
 TH1.Print Name  = integral_Kstar_JC, Entries= 7824, Total sum= 0.134893
 TH1.Print Name  = integral_Kstar_PC, Entries= 5843, Total sum= 0.0812103
 TH1.Print Name  = Kstar_In, Entries= 7041650, Total sum= 0.0704148
 TH1.Print Name  = Kstar_JC, Entries= 7969, Total sum= 0.0519757
 TH1.Print Name  = Kstar_dJP, Entries= 7969, Total sum= 0.0521262
 TH1.Print Name  = Kstar_PC, Entries= 5943, Total sum= 0.0388739
 TH1.Print Name  = Kstar_In_010, Entries= 2581344, Total sum= 0.252045
 TH1.Print Name  = Kstar_JC_010, Entries= 5067, Total sum= 0.0533528
 TH1.Print Name  = Kstar_PC_010, Entries= 4493, Total sum= 0.0474305
 TH1.Print Name  = Kstar_dJP_010, Entries= 5067, Total sum= 0.05349
 TH1.Print Name  = Kstar_In_1040, Entries= 3212712, Total sum= 0.102606
 TH1.Print Name  = Kstar_JC_1040, Entries= 2541, Total sum= 0.045882
 TH1.Print Name  = Kstar_PC_1040, Entries= 1286, Total sum= 0.0233034
 TH1.Print Name  = Kstar_dJP_1040, Entries= 2541, Total sum= 0.0460451
 TH1.Print Name  = Kstar_In_40100, Entries= 1044773, Total sum= 0.017194
 TH1.Print Name  = Kstar_JC_40100, Entries= 216, Total sum= 0.0353577
 TH1.Print Name  = Kstar_PC_40100, Entries= 64, Total sum= 0.0104763
 TH1.Print Name  = Kstar_dJP_40100, Entries= 216, Total sum= 0.0353577
 TH1.Print Name  = Kstar_In_0.000.95, Entries= 341469, Total sum= 0.34263
 TH1.Print Name  = Kstar_JC_0.000.95, Entries= 1046, Total sum= 0.0550135
 TH1.Print Name  = Kstar_PC_0.000.95, Entries= 1122, Total sum= 0.0591803
 TH1.Print Name  = Kstar_dJP_0.000.95, Entries= 1046, Total sum= 0.0551717
 TH1.Print Name  = Kstar_In_0.954.70, Entries= 1010505, Total sum= 0.26457
 TH1.Print Name  = Kstar_JC_0.954.70, Entries= 2048, Total sum= 0.0483196
 TH1.Print Name  = Kstar_PC_0.954.70, Entries= 1929, Total sum= 0.0456233
 TH1.Print Name  = Kstar_dJP_0.954.70, Entries= 2048, Total sum= 0.0484378
 TH1.Print Name  = Kstar_In_4.709.50, Entries= 956020, Total sum= 0.196244
 TH1.Print Name  = Kstar_JC_4.709.50, Entries= 1548, Total sum= 0.0474521
 TH1.Print Name  = Kstar_PC_4.709.50, Entries= 1131, Total sum= 0.0347818
 TH1.Print Name  = Kstar_dJP_4.709.50, Entries= 1548, Total sum= 0.0476059
 TH1.Print Name  = Kstar_In_9.5014.00, Entries= 735506, Total sum= 0.147128
 TH1.Print Name  = Kstar_JC_9.5014.00, Entries= 874, Total sum= 0.0403244
 TH1.Print Name  = Kstar_PC_9.5014.00, Entries= 536, Total sum= 0.0248436
 TH1.Print Name  = Kstar_dJP_9.5014.00, Entries= 874, Total sum= 0.0405098
 TH1.Print Name  = Kstar_In_14.0019.00, Entries= 581748, Total sum= 0.112623
 TH1.Print Name  = Kstar_JC_14.0019.00, Entries= 506, Total sum= 0.0332171
 TH1.Print Name  = Kstar_PC_14.0019.00, Entries= 304, Total sum= 0.0199961
